Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Fansler_DOC_181_SPE_18Dec20_Alder_300SA_p1_1_01_57103,Fansler_DOC_182_SPE_18Dec20_Alder_300SA_p1_1_01_57104,Fansler_DOC_183_SPE_18Dec20_Alder_300SA_p1_1_01_57105,Fansler_DOC_184_SPE_18Dec20_Alder_300SA_p1_1_01_57106,Fansler_DOC_185_SPE_18Dec20_Alder_300SA_p1_1_01_57107,Fansler_DOC_186_SPE_18Dec20_Alder_300SA_p1_1_01_57108,Fansler_DOC_187_SPE_18Dec20_Alder_300SA_p1_1_01_57109,Fansler_DOC_188_SPE_18Dec20_Alder_300SA_p1_1_01_57110,Fansler_DOC_189_SPE_18Dec20_Alder_300SA_p1_1_01_57111,Fansler_DOC_190_SPE_18Dec20_Alder_300SA_p1_1_01_57112,Fansler_DOC_177_SPE_18Dec20_Alder_300SA_p1_1_01_57099,Fansler_DOC_178_SPE_18Dec20_Alder_300SA_p1_1_01_57100,Fansler_DOC_179_SPE_18Dec20_Alder_300SA_p1_1_01_57101,Fansler_DOC_180_SPE_18Dec20_Alder_300SA_p1_1_01_57102
491.096195156809,19,25,13,0,0,0,1,0,CHOP,Tannin,492.103471623689,-0.394680997788566,6,4336694,3297156.8,0,4935077.5,5188163.5,5514704,6208106.5,0,4704733,4648568.5,4829738.5,0,4375507,4202173.5
491.113652957779,30,20,7,0,0,0,0,0,CHO,ConHC,492.120929424659,-0.0537021638803701,5,0,3812754.3,0,4704176,4264012.5,3131353,4253301,0,4169193.3,3903105.5,3943988.3,0,0,4425417
491.119386799217,23,24,12,0,0,0,0,0,CHO,Lignin,492.126663266097,0.229553712660689,4,21370948,27836310,4871619.5,26494388,25281104,22908380,21127800,10216301,16979438,20821636,24536632,12842121,24295394,23372492
491.132546044264,20,29,12,0,0,0,1,0,CHOP,Lignin,492.139822511144,-0.324308330454967,6,7379021.5,8130465,3301834.3,12780987,10142294,7577058.5,9304704,5054068,7667190.5,8509068,6921791,4796560,8941547,20386518
491.150091047312,31,24,6,0,0,0,0,0,CHO,ConHC,492.157367514192,-0.160540504897429,5,3502936.8,4983215,2912723,6726086,5770847,4367852,4685450.5,0,3661315,0,4277833,0,4495350.5,0
491.150345780764,0,0,0,0,0,0,0,0,,None,492.157622247644,0,4,0,0,0,0,0,0,0,0,0,4387477,0,0,0,7504609
491.15583702798,24,28,11,0,0,0,0,0,CHO,Lignin,492.16311349486,0.0980305887675364,4,28424284,33079220,10712534,35374536,30835298,27033070,24515214,15677055,20252166,24614552,26793548,18588830,29652986,30147300
491.16895227308,21,33,11,0,0,0,1,0,CHOP,Protein,492.17622873996,-0.366388194227806,6,14592101,13477822,11333084,16713169,15164008,12627446,14705302,10063494,10989072,17258142,12262996,14947492,13019138,25535214
491.176932064237,21,32,13,0,0,0,0,0,CHO,AminoSugar,492.184208531117,0.167789582327357,4,0,0,0,0,0,0,0,0,0,0,0,0,3229703.8,0
491.184753083346,26,37,3,0,0,2,1,0,CHOSP,UnsatHC,492.192029550226,0.291337050062522,5,0,0,0,0,0,0,0,0,0,0,0,0,5793805,0
491.185063773888,26,37,3,0,0,2,1,0,CHOSP,UnsatHC,492.192340240768,-0.339901201261517,2,5050735,0,0,0,0,0,0,0,0,0,3563612.8,0,0,0
491.186419669316,32,28,5,0,0,0,0,0,CHO,Lignin,492.193696136196,-0.0449556680034958,4,0,5051595.5,4457957,6066651.5,4994673,5168638.5,5278368,0,4395036,6193320.5,0,5128366,0,6849784.5
491.192304114038,25,32,10,0,0,0,0,0,CHO,Lignin,492.199580580918,-0.0677219553773522,4,19236980,20819920,6915560,30647774,19681908,17051138,14070435,13563537,13575712,15916715,20330080,12358833,21886994,31630076
491.205472287819,0,0,0,0,0,0,0,0,,None,492.212748754699,0,4,21092476,19918810,20884974,18879974,20677242,21511688,21058220,14954135,16660010,25958066,15599208,25564344,19691546,18260742
491.213424961355,22,36,12,0,0,0,0,0,CHO,Protein,492.220701428235,-0.050399007420336,4,3413121.5,3640288.8,0,0,0,0,0,0,0,4284086.5,0,3671229,3427359.5,0
491.213767568685,25,37,4,2,0,1,1,0,CHONSP,Lignin,492.221044035565,0.245521673993816,2,0,0,0,0,0,3139084.5,0,0,0,0,0,0,0,0
491.221988661157,25,36,6,2,0,1,0,0,CHONS,Lignin,492.229265128037,0.289419125227386,3,0,0,0,0,0,0,0,0,0,0,3074929.8,0,0,0
491.223084013666,0,0,0,0,0,0,0,0,,None,492.230360480546,0,2,5244040,0,4725239.5,4456433,5398147.5,4647441.5,3216053.8,0,3373622,5413051.5,0,5651650,4577317.5,4634896.5
491.228692879764,26,36,9,0,0,0,0,0,CHO,Lignin,492.235969346644,-0.0743386229201634,2,9953419,10502125,3632634.3,20338164,10478214,6963732.5,6299321,8577699,5649465.5,0,0,8461509,9353257,22954772
491.229004620655,29,37,1,2,0,1,1,0,CHONSP,UnsatHC,492.236281087535,0.284279460699246,3,0,0,0,0,0,0,0,0,0,6966975,9094774,0,0,0
491.232706677067,26,41,1,2,0,2,1,0,CHONSP,Lipid,492.239983143947,-0.388642437191063,3,3216014,0,0,0,0,0,0,0,0,0,0,3084487.5,0,0
491.241866730941,0,0,0,0,0,0,0,0,,None,492.249143197821,0,3,20420756,20377592,19901952,14648828,17232524,18988572,16863936,12760745,16082499,23934662,14030461,21976268,19580978,11985693
491.249816155652,23,40,11,0,0,0,0,0,CHO,Protein,492.257092622532,-0.0619502128091814,3,4131993,4325373.5,3862020.8,3813889,3466896.5,3311135.3,4125381.5,0,3375688.5,6016714,0,4049104.8,3770423.3,0
491.257255606391,0,0,0,0,0,0,0,0,,None,492.264532073271,0,3,0,4043779.3,0,3984901.5,0,0,0,0,0,0,0,0,0,3653927
491.258674225899,26,40,5,2,0,1,0,0,CHONS,Lipid,492.265950692779,-0.320147835659565,3,3413022.8,0,0,0,0,0,0,0,0,0,0,0,0,0
491.265135955119,27,40,8,0,0,0,0,0,CHO,Lignin,492.272412421999,-0.191278643279587,2,3970210.8,4474889.5,0,8007178,0,0,0,0,0,0,0,3968217.3,3230785.3,9607980
491.265390385766,0,0,0,0,0,0,0,0,,None,492.272666852646,0,3,0,0,0,0,4063896.5,0,0,0,0,0,4375178.5,0,0,0
491.278208980669,0,0,0,0,0,0,0,0,,None,492.285485447549,0,3,7932075.5,6614035.5,7233043,5597714,6216351,6618669.5,7998166,0,6215260.5,8248025,5428881.5,8873184,6303817.5,5007157
491.286720572195,27,45,2,2,0,1,1,0,CHONSP,Lipid,492.293997039075,-0.124194028655933,3,0,0,0,0,0,0,0,0,0,3197149.5,0,0,0,0
491.892560457269,0,0,0,0,0,0,0,0,,None,492.899836924149,0,2,0,0,3953476.8,0,0,0,4156478.5,0,0,0,0,0,3211735.5,0
491.892811139523,0,0,0,0,0,0,0,0,,None,492.900087606403,0,2,0,0,0,0,0,0,0,0,3369992.5,0,0,0,0,0
492.041858040666,20,15,14,1,0,0,0,0,CHON,ConHC,493.049134507546,0.242751778678734,7,0,5876327.5,0,3379154.5,3761179.3,0,0,0,0,0,3821631.8,0,5511736,0
492.050026923406,20,16,14,0,1,0,0,0,CHO,ConHC,493.057303390286,0.114936972775875,3,4292246.5,10599022,0,6495191,3955743.3,0,0,0,3000437.5,0,6825028.5,3533445.5,7072317,7552302
492.07832622403,21,19,13,1,0,0,0,0,CHON,Lignin,493.08560269091,0.0750609824714873,6,3238568.5,6432388,0,5794791.5,6384685,4271046.5,4656298.5,0,3317385,4118657,4097108.5,3142293,5847631.5,4539712.5
492.086385177529,21,20,13,0,1,0,0,0,CHO,Lignin,493.093661644409,0.170196248506127,3,4114093.8,6163082,0,5053420,5646385,4348875,4095151,0,2919566.8,4040325.3,4966488.5,0,6451796.5,5180742
492.114799689078,22,23,12,1,0,0,0,0,CHON,Lignin,493.122076155958,-0.103315710473467,5,0,3659424,0,3506172.8,5136447.5,3646425.3,4491455.5,0,2948258.3,0,0,0,4508263,0
492.115080567969,22,23,12,1,0,0,0,0,CHON,Lignin,493.122357034849,-0.672908345076804,4,0,0,0,0,0,0,0,0,0,4456596.5,3237481,0,0,4298072.5
492.122893548284,22,24,12,0,1,0,0,0,CHO,Lignin,493.130170015164,-0.0789685281353345,5,5409476.5,6599334.5,0,6637569.5,6663235.5,5244893.5,4389060.5,0,4103335.8,5231768.5,5264493,0,5829228,5573981.5
492.135968577656,19,29,12,0,1,0,1,0,CHOP,Lignin,493.143245044536,-0.460922132974714,5,0,0,0,3774473,0,3783652,0,0,0,4225695.5,0,0,0,5181798
492.151322283948,23,27,11,1,0,0,0,0,CHON,Lignin,493.158598750828,-0.381288755279963,5,3711190.3,0,0,4347922,3786833.3,3950059.8,0,0,3137211.5,4083879.8,3097213.3,0,3387006.5,0
492.15160057347,26,28,3,3,0,1,1,0,CHONSP,UnsatHC,493.15887704035,0.0444894153398091,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3483760.3
492.15931973425,23,28,11,0,1,0,0,0,CHO,Lignin,493.16659620113,-0.161449357915952,6,6804187.5,7811779,3123144.3,8452119,6978645,6445040,6084825,0,4612289,6212780,7079041.5,4113089,7694979.5,7632245.5
492.164292384668,0,0,0,0,0,0,0,0,,None,493.171568851548,0,5,0,0,3334090.8,0,0,0,0,0,0,4234926.5,0,3293891.5,0,0
492.172451572621,20,33,11,0,1,0,1,0,CHOP,Protein,493.179728039501,-0.658561742091679,5,5997283.5,7170765,5058510.5,6787102,6161499.5,7051254.5,6995169,5759089,5329098,9224371,5934217,6778568,5252748,6972798
492.187800565275,24,31,10,1,0,0,0,0,CHON,Lignin,493.195077032155,-0.569370757902954,3,0,3742425,0,3145255.3,0,0,0,0,0,0,3394193.5,0,3353237.8,3580808
492.188335527645,25,37,3,0,1,2,1,0,CHOSP,UnsatHC,493.195611994525,-0.170749137273992,5,3295981.8,0,0,0,0,0,0,0,0,0,0,0,0,0
492.195790878615,24,32,10,0,1,0,0,0,CHO,Lignin,493.203067345495,-0.335073939819308,3,5898994.5,5781215,0,7352363.5,5837927.5,3822594.3,4294894.5,0,3311834.3,3611327.3,5311638,4294356.5,6335131,9086349
492.200708811137,0,0,0,0,0,0,0,0,,None,493.207985278017,0,3,3525365.5,3978978.8,3797980.8,0,3434601.8,3500036.8,0,0,0,4469441.5,3333785,4458199,3942046.3,0
492.20879280155,21,35,12,1,0,0,0,0,CHON,AminoSugar,493.21606926843,-0.291301396122127,4,10449659,9638633,9099233,8742963,9886830,10657801,11498742,7018627,7543011,13478086,8116381.5,12347100,8964771,8295829.5
492.224218655232,25,35,9,1,0,0,0,0,CHON,Lignin,493.231495122112,-0.635390309108374,3,3140868.3,0,0,0,0,0,0,0,0,0,0,0,0,0
492.232081349926,25,36,9,0,1,0,0,0,CHO,Lignin,493.239357816806,-0.142374093003864,3,0,0,0,6181952.5,3092601.3,0,0,0,0,0,0,0,0,6053285
492.23701553951,22,40,9,1,0,0,1,0,CHONP,Protein,493.24429200639,-0.453341870280725,3,3470092.5,0,3433454.5,3254339.5,0,0,0,0,0,0,0,3951338.8,3439285.5,0
492.245079595513,22,39,11,1,0,0,0,0,CHON,Protein,493.252356062393,-0.0911545435774007,3,8692497,9145093,8837107,6613064.5,7545984,9246747,7423243,0,6676732,9482457,6258865.5,11044591,8696507,4880813.5
492.245398680945,22,39,11,1,0,0,0,0,CHON,Protein,493.252675147825,-0.738055043475261,2,0,0,0,0,0,0,0,5440661,0,0,0,0,0,0
492.259571689195,0,0,0,0,0,0,0,0,,None,493.266848156075,0,3,0,0,0,0,0,0,0,0,0,3462368.8,0,0,0,0
492.281426432723,23,43,10,1,0,0,0,0,CHON,Protein,493.288702899603,-0.012757443328562,2,3804968.3,0,3111940.5,0,0,3184685.8,3374367.8,0,3016981.3,3255532.5,0,3560706.5,0,0
492.621429271344,0,0,0,0,0,0,0,0,,None,493.628705738224,0,0,0,0,6129835.5,0,0,3962073.5,6442467,0,4965887,0,0,0,0,0
492.824319440176,0,0,0,0,0,0,0,0,,None,493.831595907056,0,0,0,0,0,0,0,0,3130454.8,0,0,0,0,0,0,0
492.835397216002,0,0,0,0,0,0,0,0,,None,493.842673682882,0,0,0,0,0,0,0,0,4217437,0,4110993.8,0,0,0,0,0
492.889859644207,0,0,0,0,0,0,0,0,,None,493.897136111087,0,2,0,0,0,0,0,0,3456124,0,0,0,0,0,0,0
492.936487135727,0,0,0,0,0,0,0,0,,None,493.943763602607,0,3,0,0,0,0,0,3649912.3,0,0,0,0,0,0,0,0
493.004963436544,23,10,13,0,0,0,0,0,CHO,ConHC,494.012239903424,-0.20140214379003,5,0,5549389.5,0,0,0,0,0,0,0,0,0,0,3879073,0
493.025955734993,20,14,15,0,0,0,0,0,CHO,ConHC,494.033232201873,0.0760657872854478,5,11269367,32294238,0,18594312,6905343,8055205,7001801,0,5299988,7031413,22575714,10938513,24370350,20490154
493.040408462905,16,18,14,2,0,1,0,0,CHONS,Tannin,494.047684929785,0.382671189587851,7,0,0,0,0,3264006.3,0,0,0,0,0,0,0,0,0
493.041176418486,24,14,12,0,0,0,0,0,CHO,ConHC,494.048452885366,0.147817958266433,3,4846848.5,8527209,0,5015056,0,0,0,0,0,0,5466731,0,6862008,5764019
493.062277037256,21,18,14,0,0,0,0,0,CHO,Tannin,494.069553504136,0.206009584838559,6,22928654,44729720,5346690.5,31607324,25691664,22913464,19085022,10135079,16030509,19434120,34871928,19355812,37428420,31582144
493.077568382186,25,18,11,0,0,0,0,0,CHO,ConHC,494.084844849066,0.134737656277887,5,0,5244293,0,0,0,0,0,0,0,0,0,0,5003471,3894218.3
493.088324122704,16,22,12,4,0,1,0,0,CHONS,Tannin,494.095600589584,-0.217988955529407,7,0,0,0,0,0,0,3355372.5,0,3439422.5,0,0,0,0,0
493.088798983411,24,18,10,2,0,0,0,0,CHON,ConHC,494.096075450291,0.140375348481295,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3286481.8
493.09104361857,0,0,0,0,0,0,0,0,,None,494.09832008545,0,8,0,0,0,0,3362335,0,0,0,0,0,0,0,0,0
493.098733409387,22,22,13,0,0,0,0,0,CHO,Lignin,494.106009876267,0.062572065072641,7,22813988,31917462,5847444,29370928,28067362,23216586,21206770,11307577,17898310,22444698,29244044,14690488,28941532,25602008
493.111824659408,19,27,13,0,0,0,1,0,CHOP,Tannin,494.119101126288,-0.351458357849392,6,0,0,0,4311608,0,0,4341497.5,0,3028814.5,0,0,3140286.8,4859109,0
493.112082173285,0,0,0,0,0,0,0,0,,None,494.119358640165,0,4,0,0,0,0,4623913.5,0,0,0,0,4767394,0,0,0,4576225
493.127170891691,0,0,0,0,0,0,0,0,,None,494.134447358571,0,3,14761269,11535787,12079522,11125313,11914801,12806616,13604610,7686727.5,12090201,13173418,9777819,11905223,12805359,0
493.127458082953,0,0,0,0,0,0,0,0,,None,494.134734549833,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9924587
493.135214781497,23,26,12,0,0,0,0,0,CHO,Lignin,494.142491248377,-0.131436939029022,6,29318458,36062640,7821734,36981316,31770164,27107804,26408710,15848011,20097886,27355822,33282720,17234124,33373428,32933872
493.148326586936,0,0,0,0,0,0,0,0,,None,494.155603053816,0,5,5610818,6354363,4712876,8852045,8392251,6328802,6903566,5675602,5667687.5,9624245,0,5220562,6510844.5,23341048
493.148645747357,0,0,0,0,0,0,0,0,,None,494.155922214237,0,5,0,0,0,0,0,0,0,0,0,0,4505254.5,0,0,0
493.163700701953,14,30,15,4,0,0,0,0,CHON,Other,494.170977168833,-0.426681335968386,5,8971595,8283591,5614003.5,10160725,7518786.5,6225386,0,0,7122802,0,8566447,4533466,9921798,10954754
493.164065498189,25,35,4,0,0,2,1,0,CHOSP,Lignin,494.171341965069,0.193327340706144,3,0,0,0,0,0,0,6303511,0,0,0,0,0,0,0
493.164463332822,25,27,5,4,0,0,1,0,CHONP,Lignin,494.171739799702,0.33734891039199,3,0,0,0,0,0,0,0,6522202,0,7240893.5,0,0,0,0
493.171639796371,24,30,11,0,0,0,0,0,CHO,Lignin,494.178916263251,-0.211375167663097,5,26115408,30721484,8810935,40421976,29599302,24781294,19994396,16759390,18553720,23976642,28957364,16730334,31538442,37333000
493.18464818458,21,35,11,0,0,0,1,0,CHOP,Protein,494.19192465146,-0.457666037813132,6,14347608,15648215,16560574,14260833,14980685,16892404,15697699,10573412,12192640,20916936,10660538,17070310,14015763,16369680
493.200191160928,0,0,0,0,0,0,0,0,,None,494.207467627808,0,6,7255394,8855010,0,11025002,0,0,0,0,0,0,7057091,0,8341789,10588186
493.201539958332,24,34,7,2,0,1,0,0,CHONS,Lignin,494.208816425212,-0.291938766576227,2,0,0,0,0,6380629,0,0,0,0,0,0,0,0,0
493.202089172312,32,30,5,0,0,0,0,0,CHO,Lignin,494.209365639192,-0.084105432555691,4,0,0,6955462.5,0,0,7102973,6826796.5,4921452.5,5860236,7148241,0,7000302.5,0,0
493.207929453925,25,34,10,0,0,0,0,0,CHO,Lignin,494.215205920805,-0.0174183332483982,3,14228838,18425320,7000521,30329454,17090136,14193152,12248880,10146415,9874320,12206805,14570183,10539250,17354018,33089566
493.22098448499,22,39,10,0,0,0,1,0,CHOP,Protein,494.22826095187,-0.358071328730102,4,23379310,19953138,23089616,17771126,20661854,24150534,21034808,13318774,17963928,25770716,17369806,25909496,20237610,15599655
493.236357933918,16,38,13,4,0,0,0,0,CHON,Other,494.243634400798,-0.196406976902623,4,0,0,0,0,0,0,0,0,0,0,4376790.5,0,0,0
493.236734002749,27,43,2,0,0,2,1,0,CHOSP,Lipid,494.244010469629,0.400702621532193,2,0,0,0,5717630.5,0,0,0,6248061.5,0,0,0,0,0,6015537.5
493.23787326389,25,38,6,2,0,1,0,0,CHONS,Lipid,494.24514973077,-0.186300199065838,2,6066041,0,0,0,0,0,0,0,0,0,0,0,0,0
493.238300349903,33,34,4,0,0,0,0,0,CHO,UnsatHC,494.245576816783,0.268617512491829,3,0,5665791.5,5096920,0,4353638.5,5472783,4943681,0,4384676.5,6550244.5,0,6805761.5,5084469.5,0
493.243793819062,0,0,0,0,0,0,0,0,,None,494.251070285942,0,3,0,0,4912602.5,0,0,0,0,0,4839848.5,0,0,0,0,0
493.244176493039,26,38,9,0,0,0,0,0,CHO,Lignin,494.251452959919,0.262738288266935,2,8779133,8037891.5,0,15559299,9248362,6762002,5940036,6079105.5,0,6561511.5,6706907,8345861,6932793,17299510
493.257281642448,23,43,9,0,0,0,1,0,CHOP,Protein,494.264558109328,-0.179296950704897,4,16801156,13284878,16159201,11109002,12846704,15778329,13752140,8997512,12872625,16095982,10169058,18262284,13462849,10213439
493.274504202189,0,0,0,0,0,0,0,0,,None,494.281780669069,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3649356.5,0
493.274980162977,34,38,3,0,0,0,0,0,CHO,UnsatHC,494.282256629857,-0.326824915365563,3,0,0,2863593.8,0,0,0,0,0,0,0,0,0,0,0
493.279819813858,21,43,7,4,0,0,1,0,CHONP,Protein,494.287096280738,-0.323728737859381,3,0,0,0,0,0,0,0,0,0,3111162.3,0,0,0,0
493.280692941443,27,42,8,0,0,0,0,0,CHO,Lipid,494.287969408323,-0.00219168499367928,2,3418003,0,0,4205207.5,3533435.5,3686948.5,0,0,0,0,0,3655960,0,5352526
493.293172054785,0,0,0,0,0,0,0,0,,None,494.300448521665,0,1,0,0,0,0,0,0,0,0,0,0,3770102,0,0,0
493.293638734862,24,47,8,0,0,0,1,0,CHOP,Protein,494.300915201742,-0.121800789337733,4,5840283,4515369.5,10568179,6584990.5,4355714,5831211,181835616,0,11549642,8870657,0,8007967,6280536.5,6682710.5
493.405035859828,34,54,2,0,0,0,0,0,CHO,Lipid,494.412312326708,0.13885352446106,1,3999199,0,0,0,0,0,0,0,0,0,0,0,0,0
494.029219796968,19,14,15,0,1,0,0,0,CHO,ConHC,495.036496263848,0.259283614826632,4,3091288,6231125.5,0,4157496,0,0,0,0,0,0,4550791.5,0,4910889.5,4187185.3
494.057493772145,20,17,14,1,0,0,0,0,CHON,Tannin,495.064770239025,0.270714627119853,8,3941225,6305898.5,0,4338759.5,5299187.5,3300262.3,3273993,0,0,3575954,4657303,0,6260539,0
494.057795481589,20,17,14,1,0,0,0,0,CHON,Tannin,495.065071948469,-0.338719449487299,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4252227.5
494.065645421728,20,18,14,0,1,0,0,0,CHO,Tannin,495.072921888608,0.178229081904102,3,5466990,10332273,0,7521356,6012919.5,4786090,4341005,0,3532243.8,5052566,7451803.5,4063923.5,8286016,6094408.5
494.093978451894,21,21,13,1,0,0,0,0,CHON,Lignin,495.101254918774,0.0703852515789685,6,3313535,5312646,0,5041243.5,5902341,3136440.3,3861788.8,0,3656166.8,0,4664491,0,4096850,4835931
494.094488914845,24,22,5,3,0,1,1,0,CHONSP,Lignin,495.101765381725,0.0255514641358989,4,0,0,0,0,0,0,0,0,0,3986085.3,0,0,0,0
494.102120577067,21,22,13,0,1,0,0,0,CHO,Lignin,495.109397043947,-0.00285320154271818,5,5354372,7413900,0,6847584,6350857,4692924,6484257,0,4737516,0,6958255,3675846.5,6070103,5328480
494.102367915828,0,0,0,0,0,0,0,0,,None,495.109644382708,0,5,0,0,0,0,0,0,0,0,0,4723369.5,0,0,0,0
494.130580013771,22,25,12,1,0,0,0,0,CHON,Lignin,495.137856480651,-0.365974341513593,5,4772756.5,7395489.5,3070853.3,5586032,7301142.5,6867914,5555505,0,5222911.5,6483128,5679295,4370133.5,6780777,4874866.5
494.138592288852,22,26,12,0,1,0,0,0,CHO,Lignin,495.145868755732,-0.176954181757703,5,7301017.5,9060520,0,8209524,8331290.5,6212558,6070581.5,0,5423620.5,7374012.5,8079555,3978969.5,8400750,8143479.5
494.14330050291,19,30,12,1,0,0,1,0,CHONP,AminoSugar,495.15057696979,-0.0303471112262046,7,0,0,3078027.3,0,0,3783632.5,0,0,0,0,0,3328732,0,0
494.143862921007,0,0,0,0,0,0,0,0,,None,495.151139387887,0,4,0,0,0,0,0,0,0,0,0,4510911,0,0,0,0
494.151743724147,19,29,14,1,0,0,0,0,CHON,Carb,495.159020191027,-0.435305665875549,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5389952
494.166914600018,13,30,15,4,1,0,0,0,CHON,Other,495.174191066898,-0.141190310182726,5,3425706.5,4349117,0,5383300,5641256,4421596,4696389,0,3046935.5,4181195,3715282.3,0,4575104,5910154
494.174992885668,23,30,11,0,1,0,0,0,CHO,Lignin,495.182269352548,-0.207415843217124,5,6468527.5,7674050.5,0,10251400,6887468,6820832,5242185.5,0,5410333,0,7826647,3623660.5,7241605,9360015
494.175249924926,0,0,0,0,0,0,0,0,,None,495.182526391806,0,4,0,0,0,0,0,0,0,0,0,5657807.5,0,0,0,0
494.179983173784,0,0,0,0,0,0,0,0,,None,495.187259640664,0,6,7948210,6912198.5,8704925,5956747,5507118.5,7214050.5,7670092,0,5107232.5,8086738,0,7619311,6709128,5671570
494.180295944595,21,38,6,1,0,2,1,0,CHONSP,Lipid,495.187572411475,0.491603865678335,5,0,0,0,0,0,0,0,0,0,0,4299993.5,0,0,0
494.187919871311,20,35,11,0,1,0,1,0,CHOP,Protein,495.195196338191,-0.288823058858107,5,5487543,6037708.5,4850592.5,4610191.5,5273650.5,5799910.5,6521168.5,0,3504677.8,6841558.5,3805405.8,5890803,4377485,4411031
494.20324321692,24,33,10,1,0,0,0,0,CHON,Lignin,495.2105196838,-0.148216358326812,4,3556800.3,4379864,0,5239960,3023929.5,0,0,0,0,0,3315430,0,4635542.5,5336737
494.203568928464,27,34,2,3,0,1,1,0,CHONSP,UnsatHC,495.210845395344,0.180036154100491,4,0,0,0,0,0,0,0,0,0,3260126.3,0,0,0,0
494.21120721071,24,34,10,0,1,0,0,0,CHO,Lignin,495.21848367759,0.138267476727132,4,4641733,4657374,0,7953564,4743229.5,3530738,3094365,0,0,3430114.3,4474090.5,3384063.3,5014428,8714918
494.216171645047,21,38,10,1,0,0,1,0,CHONP,Protein,495.223448111927,-0.232533267767502,4,9861064,7192801.5,8870830,7496863,6338624,8807412,9812320,0,9866809,7766245,6849773,9765634,9009055,5692073.5
494.224216867316,21,39,10,0,1,0,1,0,CHOP,Protein,495.231493334196,-0.110076796149372,3,8548301,7491815.5,7394226,6241443,6832195.5,7250936.5,6637924.5,5449831.5,5197374,9224425,5216497.5,8233734,7669668,4389550.5
494.23913893291,0,0,0,0,0,0,0,0,,None,495.24641539979,0,2,0,0,0,0,0,0,0,0,0,3234033,0,0,0,0
494.247630433141,25,38,9,0,1,0,0,0,CHO,Lignin,495.254906900021,0.0621023199385665,2,0,0,0,3834032,0,0,0,0,0,0,0,0,0,5129917.5
494.260199935544,0,0,0,0,0,0,0,0,,None,495.267476402424,0,3,0,0,0,0,0,0,0,0,0,4925692,0,0,0,0
494.260615917825,22,43,9,0,1,0,1,0,CHOP,Protein,495.267892384705,-0.137415944631355,3,4986850.5,4993283,4732867.5,0,4419669,5151754.5,4743544.5,0,4220502.5,0,3254021.3,5092120.5,4181946.5,0
494.296974463033,23,47,8,0,1,0,1,0,CHOP,Protein,495.304250929913,-0.0829724615258195,2,0,0,0,0,0,0,45734284,0,3110510.8,0,0,0,0,0
494.618586313491,0,0,0,0,0,0,0,0,,None,495.625862780371,0,0,4304054.5,0,19522670,3399034,3580160.5,9678010,19581500,0,18595654,0,0,5178321.5,5994651,4174764
494.832129705739,0,0,0,0,0,0,0,0,,None,495.839406172619,0,0,0,0,0,0,0,0,3847854.5,0,0,0,0,0,0,0
494.84356828842,0,0,0,0,0,0,0,0,,None,495.8508447553,0,1,3987770.5,0,7046360,4381171.5,0,3794216,8325813,0,8765403,3727916.5,0,0,7065895,4592700
494.934230414,0,0,0,0,0,0,0,0,,None,495.94150688088,0,4,154599792,229493488,183760128,149720608,224029072,246637904,98212584,69840328,111767576,71024216,112230000,222387312,115351904,111709304
495.005024665173,19,12,16,0,0,0,0,0,CHO,ConHC,496.012301132053,0.470163232548784,5,0,8411948,0,4276810.5,0,0,0,0,0,0,5832341,0,5830027.5,4441251.5
495.0203623863,23,12,13,0,0,0,0,0,CHO,ConHC,496.02763885318,0.305667079450287,3,3574178,11404087,0,5148242.5,3061183.8,0,0,0,0,0,5928605,0,8415637,6188205.5
495.031004328048,24,17,8,0,0,1,1,0,CHOSP,ConHC,496.038280794928,-0.213839197763297,8,0,0,0,0,0,0,3215129.5,0,0,0,0,0,0,0
495.041551640724,20,16,15,0,0,0,0,0,CHO,Tannin,496.048828107604,0.184936422635102,6,18055598,42552136,2884917.5,29617758,15104458,15390088,13363999,0,11927646,14767763,30015144,16501930,31990178,33361082
495.041855042606,20,16,15,0,0,0,0,0,CHO,Tannin,496.049131509486,-0.426700446872646,6,0,0,0,0,0,0,0,5632512.5,0,0,0,0,0,0
495.056803464469,24,16,12,0,0,0,0,0,CHO,ConHC,496.064079931349,0.193619040236424,3,6369719,12428114,0,7712358,0,5126544,4780839.5,0,3188840.3,3390107.5,8431281,4266161.5,9195948,7591108.5
495.057082677987,24,16,12,0,0,0,0,0,CHO,ConHC,496.064359144867,-0.369238513827658,5,0,0,0,0,4626897,0,0,0,0,0,0,0,0,0
495.067567236703,15,20,13,4,0,1,0,0,CHONS,Tannin,496.074843703583,-0.173892074073935,7,0,0,0,0,0,0,3295021.3,0,3931759.5,0,0,0,0,0
495.078025542087,21,20,14,0,0,0,0,0,CHO,Tannin,496.085302008967,0.00673761711115621,6,23486916,39070564,5885254.5,30256754,29632988,26748314,22006578,11992595,19628150,24280742,32415420,17202364,32465336,28028114
